1084
0.465376 1.109487 -0.778743  0.454034 0.896945 -0.839426  0.304554 1.111593 -0.638426
0.304554 1.111593 -0.638426  0.454034 0.896945 -0.839426  0.272305 0.872492 -0.674909
0.454034 0.896945 -0.839426  0.476969 0.278369 -0.873680  0.272305 0.872492 -0.674909
0.304554 1.357214 -0.676957  0.304554 1.111593 -0.638426  0.293763 1.398665 -0.427864
0.293763 1.398665 -0.427864  0.304554 1.111593 -0.638426  0.293763 1.107117 -0.398514
0.304554 1.111593 -0.638426  0.272305 0.872492 -0.674909  0.293763 1.107117 -0.398514
0.293763 1.107117 -0.398514  0.272305 0.872492 -0.674909  0.260110 0.851354 -0.425506
-0.152302 5.003401 5.246176  -0.233542 5.161792 5.227868  -0.181322 4.883985 5.028268
-0.233542 5.161792 5.227868  -0.250160 5.125292 4.949498  -0.181322 4.883985 5.028268
-0.250160 5.125292 4.949498  -0.206423 4.540714 4.509886  -0.181322 4.883985 5.028268
-0.181322 4.883985 5.028268  -0.206423 4.540714 4.509886  0.000552 4.812404 5.091237
0.000552 4.812404 5.091237  -0.206423 4.540714 4.509886  0.000552 4.475718 4.577967
-0.206423 4.540714 4.509886  0.000552 4.008721 4.094915  0.000552 4.475718 4.577967
-0.181322 4.883985 5.028268  0.000552 4.812404 5.091237  -0.152302 5.003401 5.246176
0.000552 4.812404 5.091237  0.000552 4.914868 5.258829  -0.152302 5.003401 5.246176
0.000552 2.878001 3.167421  0.000552 3.383486 3.631074  -0.224203 3.440726 3.528407
0.000552 3.383486 3.631074  0.000552 4.008721 4.094915  -0.224203 3.440726 3.528407
-0.224203 3.440726 3.528407  0.000552 4.008721 4.094915  -0.183040 4.045682 4.003178
0.000552 4.008721 4.094915  -0.206423 4.540714 4.509886  -0.183040 4.045682 4.003178
-0.183040 4.045682 4.003178  -0.206423 4.540714 4.509886  -0.289428 4.733595 4.405621
-0.206423 4.540714 4.509886  -0.250160 5.125292 4.949498  -0.289428 4.733595 4.405621
-0.289428 4.733595 4.405621  -0.250160 5.125292 4.949498  -0.196996 4.976019 4.238120
-0.196996 4.976019 4.238120  -0.250160 5.125292 4.949498  -0.160292 5.301034 4.863410
-0.160292 5.301034 4.863410  -0.250160 5.125292 4.949498  -0.143613 5.363868 5.187682
-0.250160 5.125292 4.949498  -0.233542 5.161792 5.227868  -0.143613 5.363868 5.187682
-0.143613 5.363868 5.187682  -0.233542 5.161792 5.227868  -0.194012 5.343316 5.252961
-0.194012 5.343316 5.252961  -0.233542 5.161792 5.227868  -0.229354 5.168332 5.290733
-0.233542 5.161792 5.227868  -0.152302 5.003401 5.246176  -0.229354 5.168332 5.290733
-0.229354 5.168332 5.290733  -0.152302 5.003401 5.246176  -0.225866 5.060486 5.300586
-0.225866 5.060486 5.300586  -0.152302 5.003401 5.246176  -0.207610 5.004085 5.305796
-0.152302 5.003401 5.246176  0.000552 4.914868 5.258829  -0.207610 5.004085 5.305796
-0.207610 5.004085 5.305796  0.000552 4.914868 5.258829  -0.075043 4.936242 5.304269
0.000552 4.914868 5.258829  0.000552 4.900849 5.331255  -0.075043 4.936242 5.304269
-0.111289 5.466691 5.236292  -0.143613 5.363868 5.187682  -0.194012 5.343316 5.252961
-0.224203 3.440726 3.528407  -0.183040 4.045682 4.003178  -0.338169 4.261584 3.871478
-0.183040 4.045682 4.003178  -0.289428 4.733595 4.405621  -0.338169 4.261584 3.871478
-0.289428 4.733595 4.405621  -0.196996 4.976019 4.238120  -0.338169 4.261584 3.871478
-0.338169 4.261584 3.871478  -0.196996 4.976019 4.238120  -0.216043 4.536878 3.730591
-0.111289 5.466691 5.236292  0.000552 5.479409 5.133626  -0.143613 5.363868 5.187682
-0.143613 5.363868 5.187682  0.000552 5.479409 5.133626  -0.160292 5.301034 4.863410
0.000552 5.479409 5.133626  0.000552 5.400992 4.782372  -0.160292 5.301034 4.863410
-0.160292 5.301034 4.863410  0.000552 5.400992 4.782372  -0.196996 4.976019 4.238120
0.000552 5.400992 4.782372  0.000552 5.043509 4.124326  -0.196996 4.976019 4.238120
0.000552 5.043509 4.124326  0.000552 4.489470 3.617351  -0.196996 4.976019 4.238120
-0.196996 4.976019 4.238120  0.000552 4.489470 3.617351  -0.216043 4.536878 3.730591
0.000552 4.489470 3.617351  -0.267103 4.065968 3.236672  -0.216043 4.536878 3.730591
-0.216043 4.536878 3.730591  -0.267103 4.065968 3.236672  -0.338169 4.261584 3.871478
-0.267103 4.065968 3.236672  -0.390961 3.699578 3.394559  -0.338169 4.261584 3.871478
-0.338169 4.261584 3.871478  -0.390961 3.699578 3.394559  -0.224203 3.440726 3.528407
-0.390961 3.699578 3.394559  -0.439991 3.304172 3.060057  -0.224203 3.440726 3.528407
-0.224203 3.440726 3.528407  -0.439991 3.304172 3.060057  -0.274691 2.983271 3.106120
-0.439991 3.304172 3.060057  -0.498458 2.840624 2.561066  -0.274691 2.983271 3.106120
-0.498458 2.840624 2.561066  -0.304614 2.494510 2.611460  -0.274691 2.983271 3.106120
-0.304614 2.494510 2.611460  0.000552 2.359951 2.650165  -0.274691 2.983271 3.106120
0.000552 2.359951 2.650165  0.000552 2.878001 3.167421  -0.274691 2.983271 3.106120
-0.274691 2.983271 3.106120  0.000552 2.878001 3.167421  -0.224203 3.440726 3.528407
0.000552 5.486832 5.238995  0.000552 5.479409 5.133626  -0.111289 5.466691 5.236292
0.000552 3.896750 2.720039  -0.267103 4.065968 3.236672  0.000552 4.092392 3.113254
0.000552 4.092392 3.113254  -0.267103 4.065968 3.236672  0.000552 4.489470 3.617351
0.000552 3.748950 2.306868  -0.199163 3.698361 2.310002  0.000552 3.896750 2.720039
0.000552 3.896750 2.720039  -0.199163 3.698361 2.310002  -0.305037 3.702707 2.902936
-0.199163 3.698361 2.310002  -0.378969 3.428133 2.524049  -0.305037 3.702707 2.902936
-0.378969 3.428133 2.524049  -0.498458 2.840624 2.561066  -0.305037 3.702707 2.902936
-0.498458 2.840624 2.561066  -0.439991 3.304172 3.060057  -0.305037 3.702707 2.902936
-0.439991 3.304172 3.060057  -0.267103 4.065968 3.236672  -0.305037 3.702707 2.902936
-0.305037 3.702707 2.902936  -0.267103 4.065968 3.236672  0.000552 3.896750 2.720039
0.000552 3.586591 -0.979800  0.000552 3.669493 -0.519806  0.246239 3.505981 -0.937073
0.000552 3.917003 0.016051  0.263016 3.631801 -0.488249  0.000552 3.669493 -0.519806
0.000552 3.669493 -0.519806  0.263016 3.631801 -0.488249  0.246239 3.505981 -0.937073
0.263016 3.631801 -0.488249  0.482437 3.501949 -0.395424  0.246239 3.505981 -0.937073
0.263016 3.631801 -0.488249  0.000552 3.917003 0.016051  0.272518 3.855298 0.027048
0.272518 3.855298 0.027048  0.000552 3.917003 0.016051  0.195310 3.959343 0.551139
0.000552 3.917003 0.016051  0.000552 4.021425 0.509669  0.195310 3.959343 0.551139
0.195310 3.959343 0.551139  0.000552 4.021425 0.509669  0.000552 4.022136 1.016413
0.499563 2.840624 2.561066  0.588751 3.358477 2.206042  0.380073 3.428133 2.524049
0.588751 3.358477 2.206042  0.230854 3.791199 2.045722  0.380073 3.428133 2.524049
0.380073 3.428133 2.524049  0.230854 3.791199 2.045722  0.200267 3.698361 2.310002
0.200267 3.698361 2.310002  0.230854 3.791199 2.045722  0.000552 3.748950 2.306868
0.000552 3.748950 2.306868  0.230854 3.791199 2.045722  0.000552 3.816275 2.014268
0.000552 3.816275 2.014268  0.230854 3.791199 2.045722  0.000552 3.963575 1.494545
0.230854 3.791199 2.045722  0.212763 3.919397 1.523671  0.000552 3.963575 1.494545
0.000552 3.963575 1.494545  0.212763 3.919397 1.523671  0.000552 4.022136 1.016413
0.212763 3.919397 1.523671  0.219392 3.978253 1.038817  0.000552 4.022136 1.016413
0.000552 4.022136 1.016413  0.219392 3.978253 1.038817  0.195310 3.959343 0.551139
0.219392 3.978253 1.038817  0.374916 3.802570 0.592902  0.195310 3.959343 0.551139
0.195310 3.959343 0.551139  0.374916 3.802570 0.592902  0.272518 3.855298 0.027048
0.374916 3.802570 0.592902  0.426518 3.736967 0.097263  0.272518 3.855298 0.027048
0.426518 3.736967 0.097263  0.482437 3.501949 -0.395424  0.272518 3.855298 0.027048
0.272518 3.855298 0.027048  0.482437 3.501949 -0.395424  0.263016 3.631801 -0.488249
0.374916 3.802570 0.592902  0.219392 3.978253 1.038817  0.437651 3.645169 1.201238
0.437651 3.645169 1.201238  0.219392 3.978253 1.038817  0.575885 3.487090 1.715118
0.219392 3.978253 1.038817  0.212763 3.919397 1.523671  0.575885 3.487090 1.715118
0.575885 3.487090 1.715118  0.212763 3.919397 1.523671  0.588751 3.358477 2.206042
0.212763 3.919397 1.523671  0.230854 3.791199 2.045722  0.588751 3.358477 2.206042
0.000552 3.420278 -1.478247  0.000552 3.586591 -0.979800  0.250037 3.340732 -1.479506
0.000552 3.586591 -0.979800  0.246239 3.505981 -0.937073  0.250037 3.340732 -1.479506
0.250037 3.340732 -1.479506  0.246239 3.505981 -0.937073  0.731174 3.080968 -0.987884
0.731174 3.080968 -0.987884  0.246239 3.505981 -0.937073  0.730942 3.153152 -0.533055
0.246239 3.505981 -0.937073  0.482437 3.501949 -0.395424  0.730942 3.153152 -0.533055
0.730942 3.153152 -0.533055  0.482437 3.501949 -0.395424  0.714108 3.220790 -0.250340
0.482437 3.501949 -0.395424  0.426518 3.736967 0.097263  0.714108 3.220790 -0.250340
0.714108 3.220790 -0.250340  0.426518 3.736967 0.097263  0.724812 3.283939 0.276013
0.426518 3.736967 0.097263  0.374916 3.802570 0.592902  0.724812 3.283939 0.276013
0.724812 3.283939 0.276013  0.374916 3.802570 0.592902  0.779069 3.237831 0.758569
0.374916 3.802570 0.592902  0.437651 3.645169 1.201238  0.779069 3.237831 0.758569
0.779069 3.237831 0.758569  0.437651 3.645169 1.201238  0.722823 3.096043 1.397629
0.722823 3.096043 1.397629  0.437651 3.645169 1.201238  0.762031 3.202801 1.753953
0.437651 3.645169 1.201238  0.575885 3.487090 1.715118  0.762031 3.202801 1.753953
0.762031 3.202801 1.753953  0.575885 3.487090 1.715118  0.667408 3.153716 2.147183
0.575885 3.487090 1.715118  0.588751 3.358477 2.206042  0.667408 3.153716 2.147183
0.667408 3.153716 2.147183  0.588751 3.358477 2.206042  0.647415 2.782905 2.427978
0.647415 2.782905 2.427978  0.588751 3.358477 2.206042  0.499563 2.840624 2.561066
0.652644 2.766382 -1.442075  0.250037 3.340732 -1.479506  0.731174 3.080968 -0.987884
0.305570 1.772202 -0.492589  0.563664 1.752442 -0.130483  0.355662 1.553334 -0.135355
0.563664 1.752442 -0.130483  0.722045 1.618238 0.446802  0.355662 1.553334 -0.135355
0.355662 1.553334 -0.135355  0.722045 1.618238 0.446802  0.372057 1.475533 0.383932
0.372057 1.475533 0.383932  0.722045 1.618238 0.446802  0.304464 1.482425 1.153166
0.722045 1.618238 0.446802  0.655725 1.631604 1.227791  0.304464 1.482425 1.153166
0.304464 1.482425 1.153166  0.655725 1.631604 1.227791  0.336721 1.683378 1.613598
0.336721 1.683378 1.613598  0.655725 1.631604 1.227791  0.503481 1.938029 1.581293
0.503481 1.938029 1.581293  0.655725 1.631604 1.227791  0.916275 2.095121 1.357544
0.655725 1.631604 1.227791  0.983473 2.181423 0.643922  0.916275 2.095121 1.357544
0.916275 2.095121 1.357544  0.983473 2.181423 0.643922  0.722823 3.096043 1.397629
0.722823 3.096043 1.397629  0.983473 2.181423 0.643922  0.779069 3.237831 0.758569
0.983473 2.181423 0.643922  0.922750 2.408916 0.118200  0.779069 3.237831 0.758569
0.779069 3.237831 0.758569  0.922750 2.408916 0.118200  0.724812 3.283939 0.276013
0.922750 2.408916 0.118200  0.747778 2.868587 -0.158639  0.724812 3.283939 0.276013
0.724812 3.283939 0.276013  0.747778 2.868587 -0.158639  0.714108 3.220790 -0.250340
0.747778 2.868587 -0.158639  0.730942 3.153152 -0.533055  0.714108 3.220790 -0.250340
0.747778 2.868587 -0.158639  0.922750 2.408916 0.118200  0.851198 2.194196 -0.068007
0.851198 2.194196 -0.068007  0.922750 2.408916 0.118200  0.563664 1.752442 -0.130483
0.922750 2.408916 0.118200  0.983473 2.181423 0.643922  0.563664 1.752442 -0.130483
0.563664 1.752442 -0.130483  0.983473 2.181423 0.643922  0.722045 1.618238 0.446802
0.722045 1.618238 0.446802  0.983473 2.181423 0.643922  0.655725 1.631604 1.227791
0.000552 1.606855 -1.400788  0.215629 1.717628 -1.399162  0.000552 1.518757 -0.919755
0.000552 1.518757 -0.919755  0.215629 1.717628 -1.399162  0.236953 1.599002 -0.910583
0.215629 1.717628 -1.399162  0.439108 1.862425 -1.381354  0.236953 1.599002 -0.910583
0.236953 1.599002 -0.910583  0.439108 1.862425 -1.381354  0.346676 1.722461 -0.906221
0.439108 1.862425 -1.381354  0.587556 2.019324 -1.400523  0.346676 1.722461 -0.906221
0.587556 2.019324 -1.400523  0.371284 1.816117 -0.898248  0.346676 1.722461 -0.906221
0.371284 1.816117 -0.898248  0.305570 1.772202 -0.492589  0.346676 1.722461 -0.906221
0.346676 1.722461 -0.906221  0.305570 1.772202 -0.492589  0.270575 1.639262 -0.482077
0.305570 1.772202 -0.492589  0.355662 1.553334 -0.135355  0.270575 1.639262 -0.482077
0.270575 1.639262 -0.482077  0.355662 1.553334 -0.135355  0.000552 1.464711 -0.138564
0.355662 1.553334 -0.135355  0.372057 1.475533 0.383932  0.000552 1.464711 -0.138564
0.000552 1.464711 -0.138564  0.372057 1.475533 0.383932  0.000552 1.386762 0.372345
0.000552 1.386762 0.372345  0.372057 1.475533 0.383932  0.000552 1.433362 1.129957
0.372057 1.475533 0.383932  0.304464 1.482425 1.153166  0.000552 1.433362 1.129957
0.000552 1.433362 1.129957  0.304464 1.482425 1.153166  0.245440 1.573214 1.616478
0.304464 1.482425 1.153166  0.336721 1.683378 1.613598  0.245440 1.573214 1.616478
0.336721 1.683378 1.613598  0.176915 1.735079 2.160992  0.245440 1.573214 1.616478
0.245440 1.573214 1.616478  0.176915 1.735079 2.160992  0.000552 1.502810 1.616589
0.000552 1.433362 1.129957  0.245440 1.573214 1.616478  0.000552 1.502810 1.616589
0.346676 1.722461 -0.906221  0.270575 1.639262 -0.482077  0.236953 1.599002 -0.910583
0.236953 1.599002 -0.910583  0.270575 1.639262 -0.482077  0.000552 1.518757 -0.919755
0.000552 1.518757 -0.919755  0.270575 1.639262 -0.482077  0.000552 1.577617 -0.479258
0.270575 1.639262 -0.482077  0.000552 1.464711 -0.138564  0.000552 1.577617 -0.479258
0.176915 1.735079 2.160992  0.359958 2.133327 2.408684  0.183083 2.052655 2.508585
0.000552 1.502810 1.616589  0.176915 1.735079 2.160992  0.000552 1.730403 2.188779
0.176915 1.735079 2.160992  0.183083 2.052655 2.508585  0.000552 1.730403 2.188779
0.000552 1.730403 2.188779  0.183083 2.052655 2.508585  0.000552 1.962465 2.548237
0.000552 1.962465 2.548237  0.183083 2.052655 2.508585  0.000552 2.359951 2.650165
0.000552 2.359951 2.650165  0.183083 2.052655 2.508585  0.305719 2.494510 2.611460
0.183083 2.052655 2.508585  0.359958 2.133327 2.408684  0.305719 2.494510 2.611460
0.359958 2.133327 2.408684  0.647415 2.782905 2.427978  0.305719 2.494510 2.611460
0.305719 2.494510 2.611460  0.647415 2.782905 2.427978  0.499563 2.840624 2.561066
-0.765843 2.704340 2.391857  -0.918505 2.614177 2.030977  -0.738904 2.200329 2.399601
-0.412105 1.641245 2.250551  -0.730813 1.676906 2.158320  -0.445952 1.320149 2.155970
-0.445952 1.320149 2.155970  -0.730813 1.676906 2.158320  -0.720890 1.315145 2.049565
-0.720890 1.315145 2.049565  -0.730813 1.676906 2.158320  -0.814427 1.696200 1.978590
-0.730813 1.676906 2.158320  -0.920869 2.103670 1.995459  -0.814427 1.696200 1.978590
-0.814427 1.696200 1.978590  -0.920869 2.103670 1.995459  -0.735024 1.952889 1.605022
-0.920869 2.103670 1.995459  -0.899257 2.332728 1.511125  -0.735024 1.952889 1.605022
-0.735024 1.952889 1.605022  -0.899257 2.332728 1.511125  -0.502376 1.938029 1.581293
-0.502376 1.938029 1.581293  -0.899257 2.332728 1.511125  -0.915170 2.095121 1.357544
-0.915170 2.095121 1.357544  -0.899257 2.332728 1.511125  -0.721718 3.096043 1.397629
-0.899257 2.332728 1.511125  -0.918505 2.614177 2.030977  -0.721718 3.096043 1.397629
-0.721718 3.096043 1.397629  -0.918505 2.614177 2.030977  -0.760926 3.202801 1.753953
-0.918505 2.614177 2.030977  -0.765843 2.704340 2.391857  -0.760926 3.202801 1.753953
-0.760926 3.202801 1.753953  -0.765843 2.704340 2.391857  -0.666303 3.153716 2.147183
-0.666303 3.153716 2.147183  -0.765843 2.704340 2.391857  -0.646310 2.782905 2.427978
-0.646310 2.782905 2.427978  -0.765843 2.704340 2.391857  -0.358853 2.133327 2.408684
-0.765843 2.704340 2.391857  -0.738904 2.200329 2.399601  -0.358853 2.133327 2.408684
-0.358853 2.133327 2.408684  -0.738904 2.200329 2.399601  -0.412105 1.641245 2.250551
-0.412105 1.641245 2.250551  -0.738904 2.200329 2.399601  -0.730813 1.676906 2.158320
-0.730813 1.676906 2.158320  -0.738904 2.200329 2.399601  -0.920869 2.103670 1.995459
-0.738904 2.200329 2.399601  -0.918505 2.614177 2.030977  -0.920869 2.103670 1.995459
-0.920869 2.103670 1.995459  -0.918505 2.614177 2.030977  -0.899257 2.332728 1.511125
-0.445952 1.320149 2.155970  -0.720890 1.315145 2.049565  -0.463477 1.049836 2.182088
-0.765880 0.297817 1.966924  -0.757163 0.117327 1.999082  -0.693628 0.317458 2.158702
-0.693628 0.317458 2.158702  -0.757163 0.117327 1.999082  -0.703542 0.130832 2.188087
-0.757163 0.117327 1.999082  -0.801460 0.000563 2.033932  -0.703542 0.130832 2.188087
-0.801460 0.000563 2.033932  -0.760016 0.000564 2.266255  -0.703542 0.130832 2.188087
-0.760016 0.000564 2.266255  -0.471014 0.000564 2.349052  -0.703542 0.130832 2.188087
-0.471014 0.000564 2.349052  -0.476765 0.149236 2.281504  -0.703542 0.130832 2.188087
-0.476765 0.149236 2.281504  -0.472476 0.329194 2.255402  -0.703542 0.130832 2.188087
-0.703542 0.130832 2.188087  -0.472476 0.329194 2.255402  -0.693628 0.317458 2.158702
-0.472476 0.329194 2.255402  -0.463477 1.049836 2.182088  -0.693628 0.317458 2.158702
-0.693628 0.317458 2.158702  -0.463477 1.049836 2.182088  -0.712168 1.031432 2.064795
-0.463477 1.049836 2.182088  -0.720890 1.315145 2.049565  -0.712168 1.031432 2.064795
-0.712168 1.031432 2.064795  -0.720890 1.315145 2.049565  -0.779972 1.321030 1.829836
-0.720890 1.315145 2.049565  -0.814427 1.696200 1.978590  -0.779972 1.321030 1.829836
-0.779972 1.321030 1.829836  -0.814427 1.696200 1.978590  -0.687553 1.739834 1.675618
-0.814427 1.696200 1.978590  -0.735024 1.952889 1.605022  -0.687553 1.739834 1.675618
-0.735024 1.952889 1.605022  -0.502376 1.938029 1.581293  -0.687553 1.739834 1.675618
-0.502376 1.938029 1.581293  -0.335616 1.683378 1.613598  -0.687553 1.739834 1.675618
-0.687553 1.739834 1.675618  -0.335616 1.683378 1.613598  -0.669610 1.331250 1.599660
-0.693628 0.317458 2.158702  -0.712168 1.031432 2.064795  -0.765880 0.297817 1.966924
-0.765880 0.297817 1.966924  -0.712168 1.031432 2.064795  -0.802069 1.019486 1.817499
-0.712168 1.031432 2.064795  -0.779972 1.321030 1.829836  -0.802069 1.019486 1.817499
-0.335616 1.683378 1.613598  -0.470116 1.352374 1.561727  -0.669610 1.331250 1.599660
-0.669610 1.331250 1.599660  -0.470116 1.352374 1.561727  -0.689877 1.009645 1.645457
-0.470116 1.352374 1.561727  -0.462454 1.011042 1.573822  -0.689877 1.009645 1.645457
-0.462454 1.011042 1.573822  -0.470766 0.267801 1.749518  -0.689877 1.009645 1.645457
-0.689877 1.009645 1.645457  -0.470766 0.267801 1.749518  -0.669626 0.273595 1.797257
-0.470766 0.267801 1.749518  -0.475950 0.110443 1.784173  -0.669626 0.273595 1.797257
-0.669626 0.273595 1.797257  -0.475950 0.110443 1.784173  -0.657003 0.097430 1.818932
-0.475950 0.110443 1.784173  -0.669610 0.000562 1.815088  -0.657003 0.097430 1.818932
-0.669610 0.000562 1.815088  -0.801460 0.000563 2.033932  -0.657003 0.097430 1.818932
-0.801460 0.000563 2.033932  -0.757163 0.117327 1.999082  -0.657003 0.097430 1.818932
-0.757163 0.117327 1.999082  -0.765880 0.297817 1.966924  -0.657003 0.097430 1.818932
-0.657003 0.097430 1.818932  -0.765880 0.297817 1.966924  -0.669626 0.273595 1.797257
-0.765880 0.297817 1.966924  -0.802069 1.019486 1.817499  -0.669626 0.273595 1.797257
-0.669626 0.273595 1.797257  -0.802069 1.019486 1.817499  -0.689877 1.009645 1.645457
-0.689877 1.009645 1.645457  -0.802069 1.019486 1.817499  -0.669610 1.331250 1.599660
-0.802069 1.019486 1.817499  -0.779972 1.321030 1.829836  -0.669610 1.331250 1.599660
-0.669610 1.331250 1.599660  -0.779972 1.321030 1.829836  -0.687553 1.739834 1.675618
-0.669610 0.000562 1.815088  -0.475950 0.110443 1.784173  -0.470117 0.000562 1.776862
-0.562559 1.752442 -0.130483  -0.850093 2.194196 -0.068007  -0.680447 1.448673 -0.115665
-0.331277 0.169502 -0.527354  -0.398789 0.278369 -0.379563  -0.410901 0.158628 -0.389561
-0.410901 0.158628 -0.389561  -0.398789 0.278369 -0.379563  -0.592995 0.164270 -0.307590
-0.592995 0.164270 -0.307590  -0.398789 0.278369 -0.379563  -0.595732 0.278369 -0.287090
-0.398789 0.278369 -0.379563  -0.364277 0.832605 -0.293033  -0.595732 0.278369 -0.287090
-0.595732 0.278369 -0.287090  -0.364277 0.832605 -0.293033  -0.605022 0.797887 -0.185397
-0.605022 0.797887 -0.185397  -0.364277 0.832605 -0.293033  -0.597642 1.104002 -0.155135
-0.364277 0.832605 -0.293033  -0.385818 1.111480 -0.261462  -0.597642 1.104002 -0.155135
-0.597642 1.104002 -0.155135  -0.385818 1.111480 -0.261462  -0.680447 1.448673 -0.115665
-0.385818 1.111480 -0.261462  -0.423091 1.405515 -0.264066  -0.680447 1.448673 -0.115665
-0.680447 1.448673 -0.115665  -0.423091 1.405515 -0.264066  -0.562559 1.752442 -0.130483
-0.423091 1.405515 -0.264066  -0.304465 1.772202 -0.492589  -0.562559 1.752442 -0.130483
-0.475864 0.278369 -0.873680  -0.325723 0.278369 -0.736194  -0.340501 0.163065 -0.717076
-0.325723 0.278369 -0.736194  -0.331277 0.169502 -0.527354  -0.340501 0.163065 -0.717076
-0.340501 0.163065 -0.717076  -0.331277 0.169502 -0.527354  -0.303450 -0.001132 -0.655089
-0.303450 -0.001132 -0.655089  -0.331277 0.169502 -0.527354  -0.292658 -0.001157 -0.520017
-0.331277 0.169502 -0.527354  -0.410901 0.158628 -0.389561  -0.292658 -0.001157 -0.520017
-0.292658 -0.001157 -0.520017  -0.410901 0.158628 -0.389561  -0.385462 -0.001122 -0.316145
-0.410901 0.158628 -0.389561  -0.592995 0.164270 -0.307590  -0.385462 -0.001122 -0.316145
-0.385462 -0.001122 -0.316145  -0.592995 0.164270 -0.307590  -0.598868 -0.001117 -0.216984
-0.303450 -0.001132 -0.655089  -0.464271 -0.001052 -0.806569  -0.340501 0.163065 -0.717076
-0.464271 -0.001052 -0.806569  -0.484822 0.161306 -0.844175  -0.340501 0.163065 -0.717076
-0.340501 0.163065 -0.717076  -0.484822 0.161306 -0.844175  -0.475864 0.278369 -0.873680
-0.331277 0.169502 -0.527354  -0.316385 0.278369 -0.536808  -0.398789 0.278369 -0.379563
-0.398789 0.278369 -0.379563  -0.316385 0.278369 -0.536808  -0.364277 0.832605 -0.293033
-0.316385 0.278369 -0.536808  -0.259005 0.851354 -0.425506  -0.364277 0.832605 -0.293033
-0.364277 0.832605 -0.293033  -0.259005 0.851354 -0.425506  -0.385818 1.111480 -0.261462
-0.259005 0.851354 -0.425506  -0.292658 1.107117 -0.398514  -0.385818 1.111480 -0.261462
-0.385818 1.111480 -0.261462  -0.292658 1.107117 -0.398514  -0.423091 1.405515 -0.264066
-0.292658 1.107117 -0.398514  -0.292658 1.398665 -0.427864  -0.423091 1.405515 -0.264066
-0.423091 1.405515 -0.264066  -0.292658 1.398665 -0.427864  -0.304465 1.772202 -0.492589
-0.304465 1.772202 -0.492589  -0.292658 1.398665 -0.427864  -0.370179 1.816117 -0.898248
-0.292658 1.398665 -0.427864  -0.303450 1.357214 -0.676957  -0.370179 1.816117 -0.898248
-0.370179 1.816117 -0.898248  -0.303450 1.357214 -0.676957  -0.586451 2.019324 -1.400523
-0.586451 2.019324 -1.400523  -0.303450 1.357214 -0.676957  -0.464271 1.336458 -0.830108
-0.464271 1.336458 -0.830108  -0.303450 1.357214 -0.676957  -0.464271 1.109487 -0.778743
-0.303450 1.357214 -0.676957  -0.303450 1.111593 -0.638426  -0.464271 1.109487 -0.778743
-0.464271 1.109487 -0.778743  -0.303450 1.111593 -0.638426  -0.452929 0.896945 -0.839426
-0.303450 1.111593 -0.638426  -0.271200 0.872492 -0.674909  -0.452929 0.896945 -0.839426
-0.452929 0.896945 -0.839426  -0.271200 0.872492 -0.674909  -0.475864 0.278369 -0.873680
-0.271200 0.872492 -0.674909  -0.325723 0.278369 -0.736194  -0.475864 0.278369 -0.873680
-0.331277 0.169502 -0.527354  -0.325723 0.278369 -0.736194  -0.316385 0.278369 -0.536808
-0.325723 0.278369 -0.736194  -0.271200 0.872492 -0.674909  -0.316385 0.278369 -0.536808
-0.316385 0.278369 -0.536808  -0.271200 0.872492 -0.674909  -0.259005 0.851354 -0.425506
-0.259005 0.851354 -0.425506  -0.271200 0.872492 -0.674909  -0.292658 1.107117 -0.398514
-0.271200 0.872492 -0.674909  -0.303450 1.111593 -0.638426  -0.292658 1.107117 -0.398514
-0.292658 1.107117 -0.398514  -0.303450 1.111593 -0.638426  -0.292658 1.398665 -0.427864
-0.303450 1.111593 -0.638426  -0.303450 1.357214 -0.676957  -0.292658 1.398665 -0.427864
0.000552 1.606855 -1.400788  0.000552 1.793294 -1.790560  0.215629 1.717628 -1.399162
0.587556 2.019324 -1.400523  0.439108 1.862425 -1.381354  0.332364 1.948963 -1.683704
0.439108 1.862425 -1.381354  0.215629 1.717628 -1.399162  0.332364 1.948963 -1.683704
0.215629 1.717628 -1.399162  0.000552 1.793294 -1.790560  0.332364 1.948963 -1.683704
0.332364 1.948963 -1.683704  0.000552 1.793294 -1.790560  0.000552 1.967124 -2.622216
0.652644 2.766382 -1.442075  0.587556 2.019324 -1.400523  0.514082 2.401875 -1.638451
0.587556 2.019324 -1.400523  0.332364 1.948963 -1.683704  0.514082 2.401875 -1.638451
0.514082 2.401875 -1.638451  0.332364 1.948963 -1.683704  0.284233 2.057041 -2.622683
0.332364 1.948963 -1.683704  0.000552 1.967124 -2.622216  0.284233 2.057041 -2.622683
0.284233 2.057041 -2.622683  0.000552 1.967124 -2.622216  0.000552 2.080204 -3.702443
0.373379 2.429843 -2.643842  0.514082 2.401875 -1.638451  0.284233 2.057041 -2.622683
0.000552 2.111003 -4.760281  0.165061 2.175725 -4.760688  0.000552 2.080204 -3.702443
0.165061 2.175725 -4.760688  0.193498 2.144839 -3.716150  0.000552 2.080204 -3.702443
0.000552 2.080204 -3.702443  0.193498 2.144839 -3.716150  0.284233 2.057041 -2.622683
0.193498 2.144839 -3.716150  0.269822 2.387042 -3.728422  0.284233 2.057041 -2.622683
0.284233 2.057041 -2.622683  0.269822 2.387042 -3.728422  0.373379 2.429843 -2.643842
0.269822 2.387042 -3.728422  0.263369 2.793097 -2.676047  0.373379 2.429843 -2.643842
